time,lat,lon,ssp126_prcptot_p10,ssp126_prcptot_p50,ssp126_prcptot_p90,ssp245_prcptot_p10,ssp245_prcptot_p50,ssp245_prcptot_p90,ssp585_prcptot_p10,ssp585_prcptot_p50,ssp585_prcptot_p90
2010-01-01,43.208333245,-80.04166910500001,711.90,878.35,1013.02,712.70,874.20,1002.88,706.69,873.60,1009.86
2011-01-01,43.208333245,-80.04166910500001,765.46,929.07,1067.49,753.91,923.60,1073.28,756.48,928.95,1072.10
2012-01-01,43.208333245,-80.04166910500001,743.42,858.76,989.37,743.37,862.00,990.17,744.35,862.40,991.03
2013-01-01,43.208333245,-80.04166910500001,770.62,895.46,1010.80,773.81,896.53,1012.98,767.67,891.53,1012.24
2014-01-01,43.208333245,-80.04166910500001,713.87,857.53,1005.88,718.33,860.74,1007.42,715.41,861.97,1013.50
2015-01-01,43.208333245,-80.04166910500001,690.07,848.03,1037.50,752.60,879.06,1014.24,761.98,837.01,983.33
2016-01-01,43.208333245,-80.04166910500001,762.10,886.36,1014.28,786.27,867.68,1047.29,690.98,845.56,1040.26
2017-01-01,43.208333245,-80.04166910500001,730.22,834.66,956.17,760.20,886.05,1064.21,725.10,847.47,967.79
2018-01-01,43.208333245,-80.04166910500001,707.95,890.40,1013.48,737.74,858.99,1016.02,779.27,935.38,1026.04
2019-01-01,43.208333245,-80.04166910500001,737.34,878.79,1061.90,778.42,855.88,987.09,667.26,874.45,1024.66
2020-01-01,43.208333245,-80.04166910500001,664.38,849.82,1030.70,706.64,836.89,1005.94,737.35,863.67,1037.09
2021-01-01,43.208333245,-80.04166910500001,706.51,819.93,1046.98,693.78,856.27,1017.73,779.61,894.10,1039.69
2022-01-01,43.208333245,-80.04166910500001,713.03,880.38,1030.54,728.12,844.29,1066.82,778.95,878.06,965.87
2023-01-01,43.208333245,-80.04166910500001,727.61,851.40,1011.76,752.37,856.02,1069.30,764.83,843.25,1129.18
2024-01-01,43.208333245,-80.04166910500001,720.38,836.58,1029.80,697.87,844.54,1053.69,749.35,855.59,1062.93
2025-01-01,43.208333245,-80.04166910500001,731.16,859.06,988.61,708.98,830.93,966.42,721.67,942.64,1045.48
2026-01-01,43.208333245,-80.04166910500001,760.09,879.66,997.80,708.89,826.51,957.06,691.31,879.87,1045.28
2027-01-01,43.208333245,-80.04166910500001,777.98,906.23,1055.21,737.45,886.37,1058.67,751.27,895.25,1000.41
2028-01-01,43.208333245,-80.04166910500001,798.50,914.69,1018.10,743.58,886.90,1037.76,713.10,850.86,1011.47
2029-01-01,43.208333245,-80.04166910500001,731.81,858.69,1011.73,718.84,887.97,990.93,793.53,926.98,1021.65
2030-01-01,43.208333245,-80.04166910500001,750.88,907.94,1036.62,696.39,890.04,1069.12,718.11,851.75,1037.21
2031-01-01,43.208333245,-80.04166910500001,706.80,844.28,1033.19,738.62,867.86,1072.77,732.03,889.41,980.08
2032-01-01,43.208333245,-80.04166910500001,752.01,877.76,976.70,740.11,931.90,1119.35,769.89,878.55,1045.02
2033-01-01,43.208333245,-80.04166910500001,789.44,896.77,1058.21,703.55,859.65,989.42,775.31,929.71,1091.26
2034-01-01,43.208333245,-80.04166910500001,800.15,926.91,1058.89,731.84,895.97,1055.90,754.84,853.04,1002.08
2035-01-01,43.208333245,-80.04166910500001,821.02,976.19,1133.15,761.59,865.28,1062.27,738.04,878.70,1015.93
2036-01-01,43.208333245,-80.04166910500001,818.60,911.89,1123.30,745.58,899.67,1059.07,710.52,905.43,1037.30
2037-01-01,43.208333245,-80.04166910500001,735.27,914.86,1091.24,704.77,875.40,1076.59,812.13,903.89,1058.46
2038-01-01,43.208333245,-80.04166910500001,767.32,886.22,1049.02,782.41,871.13,971.96,778.65,907.10,1055.54
2039-01-01,43.208333245,-80.04166910500001,787.71,899.85,965.36,792.57,910.89,1092.84,714.54,887.85,1069.92
2040-01-01,43.208333245,-80.04166910500001,792.54,915.28,1072.16,690.05,898.09,1084.03,787.51,925.83,1067.95
2041-01-01,43.208333245,-80.04166910500001,758.61,921.11,1044.64,764.22,890.82,1020.40,819.12,943.23,1118.32
2042-01-01,43.208333245,-80.04166910500001,746.80,873.02,1252.68,776.87,937.59,1094.00,747.90,865.89,1035.48
2043-01-01,43.208333245,-80.04166910500001,763.90,884.76,1072.74,761.78,925.83,1068.14,760.70,920.86,1052.10
2044-01-01,43.208333245,-80.04166910500001,776.33,888.61,1080.27,746.54,873.01,989.92,711.93,914.15,1029.91
2045-01-01,43.208333245,-80.04166910500001,755.47,857.57,1022.38,750.45,881.13,1026.54,767.81,937.12,1070.45
2046-01-01,43.208333245,-80.04166910500001,759.03,937.93,1063.74,724.30,851.93,1114.90,757.53,910.99,1024.02
2047-01-01,43.208333245,-80.04166910500001,755.77,881.74,1021.43,695.20,901.37,1027.70,800.04,884.00,1046.60
2048-01-01,43.208333245,-80.04166910500001,809.68,890.66,1047.37,689.82,885.12,1021.70,716.99,907.03,1130.50
2049-01-01,43.208333245,-80.04166910500001,719.56,901.76,1056.82,751.56,881.38,1089.87,766.84,901.73,1089.37
2050-01-01,43.208333245,-80.04166910500001,785.98,919.55,1136.59,812.95,913.50,1047.29,741.72,954.68,1058.54
2051-01-01,43.208333245,-80.04166910500001,790.37,906.67,1097.81,734.85,898.36,996.34,771.37,921.64,1074.87
2052-01-01,43.208333245,-80.04166910500001,779.02,852.82,1012.45,800.25,939.71,1128.69,678.26,852.33,1096.71
2053-01-01,43.208333245,-80.04166910500001,674.69,836.91,972.97,830.81,903.53,1095.59,774.67,939.68,1075.68
2054-01-01,43.208333245,-80.04166910500001,766.37,900.71,1071.10,764.25,911.87,1101.63,759.47,866.00,1105.08
2055-01-01,43.208333245,-80.04166910500001,765.60,861.02,1043.14,767.90,928.23,1052.24,808.48,921.84,1086.16
2056-01-01,43.208333245,-80.04166910500001,812.82,921.06,1114.19,769.95,903.92,1183.67,811.36,901.69,1071.02
2057-01-01,43.208333245,-80.04166910500001,745.27,892.94,1103.61,798.46,928.67,1076.14,800.28,925.89,1103.50
2058-01-01,43.208333245,-80.04166910500001,796.63,957.96,1144.27,751.96,887.60,1097.72,814.59,950.68,1117.35
2059-01-01,43.208333245,-80.04166910500001,745.49,906.81,1050.26,752.84,966.13,1070.11,778.69,924.84,1046.73
2060-01-01,43.208333245,-80.04166910500001,713.17,910.15,1025.00,762.24,891.26,1038.99,809.64,975.67,1145.57
2061-01-01,43.208333245,-80.04166910500001,720.19,879.45,1002.57,776.26,898.17,1116.48,773.42,897.49,1186.05
2062-01-01,43.208333245,-80.04166910500001,694.66,903.12,984.99,766.70,914.44,1104.62,748.12,834.35,1074.77
2063-01-01,43.208333245,-80.04166910500001,800.38,921.69,1057.34,727.85,898.00,1038.57,677.63,910.89,1162.34
2064-01-01,43.208333245,-80.04166910500001,633.25,932.03,1035.50,710.69,926.69,1086.24,795.47,916.26,1026.77
2065-01-01,43.208333245,-80.04166910500001,829.15,904.01,1060.76,765.58,900.87,1091.97,773.32,878.39,1043.58
2066-01-01,43.208333245,-80.04166910500001,736.90,914.63,1072.61,760.72,923.91,1064.71,768.49,924.08,1105.19
2067-01-01,43.208333245,-80.04166910500001,738.85,877.33,1004.73,730.43,881.65,995.55,747.80,894.55,1037.75
2068-01-01,43.208333245,-80.04166910500001,689.65,816.04,1036.06,821.56,903.11,1074.33,816.42,933.11,1119.99
2069-01-01,43.208333245,-80.04166910500001,748.36,895.01,997.91,771.90,973.74,1071.40,769.08,929.86,1075.69
2070-01-01,43.208333245,-80.04166910500001,747.24,873.89,1026.18,741.80,993.11,1112.71,767.23,946.38,1090.09
2071-01-01,43.208333245,-80.04166910500001,717.54,910.22,1070.22,729.36,900.72,1083.10,804.22,984.18,1198.40
2072-01-01,43.208333245,-80.04166910500001,785.32,882.98,1022.67,658.76,859.17,1075.04,807.43,937.49,1090.55
2073-01-01,43.208333245,-80.04166910500001,732.13,930.63,1105.35,711.06,948.71,1197.80,783.84,923.62,1123.01
2074-01-01,43.208333245,-80.04166910500001,698.97,846.28,1047.60,786.41,951.44,1045.21,800.58,923.33,1134.58
2075-01-01,43.208333245,-80.04166910500001,746.14,932.67,1120.76,718.49,856.75,1038.15,814.81,977.61,1111.33
2076-01-01,43.208333245,-80.04166910500001,785.69,930.13,1117.40,829.72,958.70,1085.01,779.14,944.06,1083.26
2077-01-01,43.208333245,-80.04166910500001,736.72,867.07,992.52,773.98,932.66,1037.95,787.76,939.43,1191.37
2078-01-01,43.208333245,-80.04166910500001,754.05,924.68,1072.29,819.54,885.18,995.81,775.64,967.08,1172.97
2079-01-01,43.208333245,-80.04166910500001,701.16,849.92,1065.91,780.86,897.86,1071.78,798.03,937.22,1165.43
2080-01-01,43.208333245,-80.04166910500001,765.92,860.43,1085.04,801.00,929.47,1179.10,815.07,917.10,1058.54
2081-01-01,43.208333245,-80.04166910500001,772.31,946.33,1068.88,774.09,930.80,1019.36,825.27,997.92,1199.74
2082-01-01,43.208333245,-80.04166910500001,756.76,902.71,1081.06,810.13,919.10,1118.57,728.91,925.44,1063.56
2083-01-01,43.208333245,-80.04166910500001,795.18,897.71,967.11,763.17,928.82,1038.17,816.26,967.53,1207.84
2084-01-01,43.208333245,-80.04166910500001,813.40,931.14,1220.66,777.31,870.60,997.63,795.84,966.58,1129.94
2085-01-01,43.208333245,-80.04166910500001,754.29,930.57,1155.39,765.99,965.46,1116.28,833.00,926.49,1135.03
2086-01-01,43.208333245,-80.04166910500001,799.79,926.60,1041.47,759.29,929.86,1056.46,827.25,964.41,1112.61
2087-01-01,43.208333245,-80.04166910500001,759.20,876.21,988.48,811.44,891.08,1104.67,788.48,963.46,1285.46
2088-01-01,43.208333245,-80.04166910500001,748.69,875.76,1124.82,729.39,964.03,1120.19,781.11,937.51,999.36
2089-01-01,43.208333245,-80.04166910500001,717.73,862.63,1120.77,753.50,946.77,1084.44,838.54,979.39,1246.32
2090-01-01,43.208333245,-80.04166910500001,738.85,932.42,1031.45,775.84,936.59,1076.60,817.05,944.83,1105.71
2091-01-01,43.208333245,-80.04166910500001,748.68,941.69,1039.37,782.05,876.77,1114.26,838.72,944.01,1166.31
2092-01-01,43.208333245,-80.04166910500001,732.53,876.92,1069.76,757.85,951.34,1140.98,801.16,954.82,1104.14
2093-01-01,43.208333245,-80.04166910500001,780.28,919.05,1162.17,783.52,949.37,1158.30,692.04,958.09,1099.68
2094-01-01,43.208333245,-80.04166910500001,765.68,933.90,1064.98,801.13,865.63,1094.70,866.06,1043.55,1160.09
2095-01-01,43.208333245,-80.04166910500001,696.69,877.79,1034.97,789.43,923.07,1112.73,845.55,954.90,1128.18
2096-01-01,43.208333245,-80.04166910500001,775.65,909.50,1016.14,809.65,945.90,1140.04,785.00,923.46,1131.50
2097-01-01,43.208333245,-80.04166910500001,723.10,922.01,1022.74,761.18,943.09,1063.80,843.70,970.32,1209.11
2098-01-01,43.208333245,-80.04166910500001,736.46,893.46,1043.05,818.09,931.41,1091.05,816.03,941.22,1158.66
2099-01-01,43.208333245,-80.04166910500001,750.84,896.78,1159.21,767.70,920.13,1090.30,800.66,1021.64,1170.13
2100-01-01,43.208333245,-80.04166910500001,723.34,875.83,1123.48,845.51,942.39,1079.48,835.33,988.49,1299.35
1950-01-01,43.208333245,-79.958335775,739.33,829.75,977.13,739.33,829.75,977.13,739.33,829.75,977.13
1951-01-01,43.208333245,-79.958335775,711.80,848.78,917.34,711.80,848.78,917.34,711.80,848.78,917.34
1952-01-01,43.208333245,-79.958335775,724.37,805.69,931.79,724.37,805.69,931.79,724.37,805.69,931.79
1953-01-01,43.208333245,-79.958335775,697.01,817.17,951.02,697.01,817.17,951.02,697.01,817.17,951.02
1954-01-01,43.208333245,-79.958335775,733.61,828.96,962.19,733.61,828.96,962.19,733.61,828.96,962.19
1955-01-01,43.208333245,-79.958335775,697.71,856.32,993.10,697.71,856.32,993.10,697.71,856.35,993.10
1956-01-01,43.208333245,-79.958335775,710.89,818.95,963.56,710.89,818.95,963.56,710.89,818.95,963.56
1957-01-01,43.208333245,-79.958335775,714.70,849.79,1000.08,714.70,849.79,1000.08,714.70,849.79,1000.10
1958-01-01,43.208333245,-79.958335775,681.71,849.43,1004.10,681.71,849.43,1004.10,681.71,849.43,1004.10
1959-01-01,43.208333245,-79.958335775,722.78,828.53,975.25,722.78,828.53,975.25,722.81,828.53,975.25
1960-01-01,43.208333245,-79.958335775,713.12,853.87,980.34,713.12,853.87,980.34,713.12,853.87,980.34
1961-01-01,43.208333245,-79.958335775,710.07,819.91,981.59,710.07,819.91,981.59,710.07,819.91,981.59
1962-01-01,43.208333245,-79.958335775,673.99,782.72,955.65,673.99,782.72,955.65,673.99,782.72,955.65
1963-01-01,43.208333245,-79.958335775,704.61,815.42,986.95,704.61,815.42,986.95,704.61,815.42,986.95
1964-01-01,43.208333245,-79.958335775,735.39,830.34,964.10,735.39,830.34,964.10,735.39,830.34,964.10
1965-01-01,43.208333245,-79.958335775,708.36,803.52,908.77,708.37,803.52,908.77,708.36,803.52,908.77
1966-01-01,43.208333245,-79.958335775,677.26,842.96,960.41,677.26,842.96,960.41,677.26,842.96,960.41
1967-01-01,43.208333245,-79.958335775,685.58,778.70,911.29,685.58,778.70,911.29,685.58,778.71,911.29
1968-01-01,43.208333245,-79.958335775,666.51,823.23,924.97,666.51,823.23,924.97,666.50,823.23,924.97
1969-01-01,43.208333245,-79.958335775,695.70,842.84,968.37,695.70,842.84,968.37,695.70,842.84,968.37
1970-01-01,43.208333245,-79.958335775,729.53,831.17,901.07,729.53,831.17,901.07,729.53,831.17,901.07
1971-01-01,43.208333245,-79.958335775,689.75,795.57,932.65,689.75,795.57,932.65,689.75,795.57,932.65
1972-01-01,43.208333245,-79.958335775,741.99,866.41,1017.89,741.99,866.41,1017.89,742.03,866.41,1017.89
1973-01-01,43.208333245,-79.958335775,729.66,854.16,987.10,729.66,854.16,987.10,729.66,854.16,987.10
1974-01-01,43.208333245,-79.958335775,688.20,839.58,920.85,688.20,839.58,920.85,688.20,839.58,920.85
1975-01-01,43.208333245,-79.958335775,651.88,805.33,944.47,651.88,805.33,944.47,651.89,805.33,944.47
1976-01-01,43.208333245,-79.958335775,665.90,830.74,968.20,665.90,830.74,968.20,665.90,830.74,968.20
1977-01-01,43.208333245,-79.958335775,671.83,759.86,841.51,671.83,759.86,841.51,671.83,759.86,841.51
1978-01-01,43.208333245,-79.958335775,703.89,837.21,939.11,703.90,837.21,939.11,703.90,837.21,939.11
1979-01-01,43.208333245,-79.958335775,708.70,838.28,1005.05,708.70,838.28,1005.05,708.71,838.28,1005.05
1980-01-01,43.208333245,-79.958335775,693.19,835.84,1035.80,693.19,835.84,1035.80,693.19,835.84,1035.80
1981-01-01,43.208333245,-79.958335775,644.21,818.05,907.69,644.21,818.05,907.69,644.21,818.05,907.69
1982-01-01,43.208333245,-79.958335775,743.97,829.36,910.05,743.97,829.36,910.05,743.97,829.34,910.05
1983-01-01,43.208333245,-79.958335775,719.79,816.22,984.71,719.79,816.22,984.71,719.79,816.22,984.71
1984-01-01,43.208333245,-79.958335775,652.81,803.91,946.47,652.81,803.91,946.47,652.81,803.91,946.47
1985-01-01,43.208333245,-79.958335775,751.73,852.04,967.89,751.73,852.04,967.89,751.73,852.04,967.89
1986-01-01,43.208333245,-79.958335775,743.11,842.01,971.65,743.11,842.01,971.65,743.11,842.01,971.65
1987-01-01,43.208333245,-79.958335775,735.13,869.13,959.17,735.13,869.13,959.17,735.13,869.10,959.17
1988-01-01,43.208333245,-79.958335775,728.61,904.18,1030.77,728.61,904.18,1030.77,728.61,904.18,1030.77
1989-01-01,43.208333245,-79.958335775,713.55,816.61,940.07,713.55,816.61,940.07,713.55,816.59,940.07
1990-01-01,43.208333245,-79.958335775,653.06,862.05,1025.03,653.06,862.05,1025.03,653.06,862.07,1025.03
1991-01-01,43.208333245,-79.958335775,663.56,854.22,993.26,663.56,854.22,993.25,663.56,854.23,993.25
1992-01-01,43.208333245,-79.958335775,703.65,831.44,980.73,703.65,831.44,980.73,703.65,831.44,980.73
1993-01-01,43.208333245,-79.958335775,715.73,809.59,879.98,715.73,809.59,879.98,715.73,809.59,879.98
1994-01-01,43.208333245,-79.958335775,729.07,844.51,943.13,729.07,844.51,943.13,729.07,844.51,943.13
1995-01-01,43.208333245,-79.958335775,718.48,825.35,940.45,718.48,825.35,940.45,718.48,825.35,940.49
1996-01-01,43.208333245,-79.958335775,716.26,841.30,961.71,716.26,841.30,961.71,716.26,841.27,961.71
1997-01-01,43.208333245,-79.958335775,710.66,835.98,961.82,710.66,835.98,961.82,710.65,835.98,961.82
1998-01-01,43.208333245,-79.958335775,666.14,853.41,945.82,666.14,853.41,945.82,666.14,853.41,945.82
1999-01-01,43.208333245,-79.958335775,678.12,820.43,953.62,678.12,820.43,953.62,678.12,820.43,953.62
2000-01-01,43.208333245,-79.958335775,735.21,832.54,885.61,735.21,832.54,885.61,735.21,832.54,885.59
2001-01-01,43.208333245,-79.958335775,712.20,839.44,1033.97,712.20,839.44,1033.97,712.20,839.44,1033.97
2002-01-01,43.208333245,-79.958335775,719.67,812.15,955.76,719.67,812.15,955.76,719.67,812.15,955.76
2003-01-01,43.208333245,-79.958335775,693.03,823.31,939.46,693.03,823.31,939.46,692.99,823.31,939.54
2004-01-01,43.208333245,-79.958335775,647.91,825.69,1015.45,647.91,825.69,1015.45,647.91,825.69,1015.45
2005-01-01,43.208333245,-79.958335775,701.79,863.47,1068.85,701.79,863.47,1068.85,701.79,863.47,1068.85
2006-01-01,43.208333245,-79.958335775,790.85,888.76,953.99,790.85,888.76,953.99,790.82,888.76,953.99
2007-01-01,43.208333245,-79.958335775,689.04,855.88,961.94,689.04,855.88,961.94,689.04,855.88,961.93
2008-01-01,43.208333245,-79.958335775,742.86,855.64,981.74,742.86,855.64,981.74,742.86,855.64,981.74
2009-01-01,43.208333245,-79.958335775,703.95,851.86,1028.08,703.95,851.86,1028.08,703.95,851.86,1028.08
2010-01-01,43.208333245,-79.958335775,707.54,874.17,1012.49,709.13,868.92,1000.83,701.57,868.73,1003.96
2011-01-01,43.208333245,-79.958335775,761.21,926.37,1061.56,748.53,918.53,1069.60,748.93,925.37,1066.25
2012-01-01,43.208333245,-79.958335775,738.00,852.88,985.47,738.47,856.50,987.61,741.14,859.67,983.50
2013-01-01,43.208333245,-79.958335775,766.51,888.55,1010.03,765.81,887.97,1011.81,763.00,886.54,1014.29
2014-01-01,43.208333245,-79.958335775,708.68,851.48,997.05,712.48,857.97,996.34,708.59,853.71,1001.09
2015-01-01,43.208333245,-79.958335775,685.93,845.15,1033.22,744.40,875.08,1007.30,756.46,833.10,980.40
2016-01-01,43.208333245,-79.958335775,752.93,885.05,1011.61,782.32,864.20,1043.67,689.23,840.25,1033.44
2017-01-01,43.208333245,-79.958335775,726.08,831.92,950.99,755.67,883.94,1061.52,720.96,847.65,963.53
2018-01-01,43.208333245,-79.958335775,706.36,884.85,1007.74,737.25,857.42,1012.86,777.66,933.22,1019.77
2019-01-01,43.208333245,-79.958335775,736.18,872.53,1057.14,774.17,852.06,980.58,667.24,872.65,1021.29
2020-01-01,43.208333245,-79.958335775,658.94,847.10,1026.78,701.99,832.25,999.56,734.48,862.13,1029.76
2021-01-01,43.208333245,-79.958335775,701.42,815.67,1043.73,687.09,853.94,1014.17,776.78,887.27,1027.96
2022-01-01,43.208333245,-79.958335775,711.50,879.75,1031.87,725.07,838.09,1065.66,774.79,869.88,959.46
2023-01-01,43.208333245,-79.958335775,724.03,846.69,1005.65,747.04,852.36,1067.28,757.81,841.47,1124.31
2024-01-01,43.208333245,-79.958335775,712.68,834.38,1024.33,699.90,839.62,1049.88,745.63,852.27,1062.80
2025-01-01,43.208333245,-79.958335775,724.99,856.00,979.12,711.38,824.07,964.46,718.60,935.63,1040.38
2026-01-01,43.208333245,-79.958335775,754.09,876.83,995.93,705.00,820.51,956.37,689.43,881.41,1043.98
2027-01-01,43.208333245,-79.958335775,779.11,906.10,1050.12,731.26,880.75,1056.02,746.47,888.79,991.38
2028-01-01,43.208333245,-79.958335775,790.30,909.68,1017.25,742.90,882.55,1035.47,711.94,846.76,1002.45
2029-01-01,43.208333245,-79.958335775,728.98,855.16,1006.02,713.23,882.79,986.75,783.94,926.85,1017.56
2030-01-01,43.208333245,-79.958335775,751.97,906.69,1033.38,689.08,886.27,1066.71,714.48,852.19,1029.73
2031-01-01,43.208333245,-79.958335775,705.34,840.18,1032.34,737.83,865.05,1072.95,733.81,880.38,977.00
2032-01-01,43.208333245,-79.958335775,749.34,876.95,971.25,732.37,925.78,1115.54,762.07,871.72,1040.76
2033-01-01,43.208333245,-79.958335775,781.43,893.99,1059.86,696.42,854.74,983.13,772.66,929.76,1087.13
2034-01-01,43.208333245,-79.958335775,798.46,919.26,1052.57,727.98,886.89,1052.84,751.22,847.55,997.20
2035-01-01,43.208333245,-79.958335775,816.96,971.47,1133.96,757.71,860.86,1058.62,732.89,872.05,1012.01
2036-01-01,43.208333245,-79.958335775,816.10,908.69,1117.54,736.92,893.12,1054.69,707.14,898.43,1034.50
2037-01-01,43.208333245,-79.958335775,731.80,909.80,1088.42,703.40,873.22,1075.73,808.53,898.11,1049.68
2038-01-01,43.208333245,-79.958335775,760.62,882.20,1043.01,772.93,867.35,968.04,774.77,903.38,1053.93
2039-01-01,43.208333245,-79.958335775,778.73,893.86,965.70,789.79,906.14,1092.75,709.08,878.99,1069.68
2040-01-01,43.208333245,-79.958335775,791.25,912.54,1065.58,687.68,891.31,1084.00,780.12,919.90,1058.33
2041-01-01,43.208333245,-79.958335775,756.23,918.26,1041.34,761.82,887.26,1012.16,814.92,936.30,1111.65
2042-01-01,43.208333245,-79.958335775,743.99,862.05,1247.23,771.35,930.45,1085.85,744.09,859.87,1031.83
2043-01-01,43.208333245,-79.958335775,758.70,880.29,1071.25,762.40,918.17,1063.44,756.74,918.96,1050.44
2044-01-01,43.208333245,-79.958335775,780.24,885.69,1076.38,744.39,869.59,983.77,711.25,905.77,1023.11
2045-01-01,43.208333245,-79.958335775,754.23,854.47,1017.51,748.23,879.22,1021.53,763.16,935.76,1063.68
2046-01-01,43.208333245,-79.958335775,754.09,934.15,1060.56,721.74,848.18,1113.98,756.37,908.96,1016.86
2047-01-01,43.208333245,-79.958335775,754.66,878.35,1019.87,694.72,900.75,1023.87,793.82,879.19,1039.25
2048-01-01,43.208333245,-79.958335775,805.17,885.07,1041.08,683.26,884.09,1017.09,708.55,901.25,1130.93
2049-01-01,43.208333245,-79.958335775,716.81,895.73,1052.47,746.82,873.74,1087.78,763.26,896.15,1092.61
2050-01-01,43.208333245,-79.958335775,775.65,920.48,1127.44,810.17,908.21,1045.53,736.11,949.55,1054.77
2051-01-01,43.208333245,-79.958335775,782.97,903.57,1098.46,728.28,890.51,997.99,767.10,916.70,1071.51
