,Asset Name,Asset Type,Asset Address,Asset Size SQF,Asset Date Built,2023 FCI Rating,Year_Built,dry_days_hxmax40_mean,freeze_thaw_mean,ice_days_mean,max_temp_mean_mean,minimum_temp_mean_mean,tg_mean_6_mean,total_precipitation_mean,wet_days_plus20mm_mean,WARD
0,703 HIGHWAY 8 (ALECTRA UTILITIES),Work Yards & Maintenance,703 HIGHWAY 8,31411.0,1986-04-26,0.0664588185457684,1986.0,1.7692307692307692,55.21794871794872,42.12820512820513,13.832307692307694,5.10948717948718,9.47307692307692,828.2917948717951,6.756410256410256,10
1,ALEXANDER PARK - FIELDHOUSE,Park Facilities - Public Use,201 WHITNEY AVENUE,1954.0,1973-01-02,0.0988951818089365,1973.0,1.4807692307692308,64.41346153846153,48.78846153846154,13.399615384615384,3.87596153846154,8.63423076923077,837.0038461538462,6.951923076923077,1
2,ALEXANDER PARK WADING POOL UTILITY BUILDING,Outdoor Pools,201 WHITNEY AVENUE,72.0,2011-01-01,0.0,2011.0,2.857142857142857,61.21428571428572,40.5,14.232857142857144,4.777857142857143,9.498571428571427,854.9085714285715,7.535714285714286,1
3,ANCASTER AQUATIC CENTRE (P),Indoor Pools,47 MEADOWBROOK DRIVE,19067.0,1982-01-02,0.0120632145487517,1982.0,1.6046511627906976,65.38372093023256,49.75581395348837,13.43906976744186,3.78906976744186,8.612325581395348,852.6251162790697,7.104651162790698,12
4,ANCASTER COMMUNITY CENTRE PARK - FIELDHOUSE,Park Facilities - Public Use,385 JERSEYVILLE ROAD WEST,1112.0,1996-01-02,0.0829956430023143,1996.0,2.103448275862069,64.05172413793103,46.46551724137931,13.804827586206896,4.166896551724138,8.983448275862068,856.7506896551726,7.310344827586207,12
5,Ancaster Community Centre Park - Sun Shelter,Park Facilities - Public Use,385 Jerseyville Rd. W.,800.0,1996-03-15,0.4109352774017059,1996.0,2.103448275862069,64.05172413793103,46.46551724137931,13.804827586206896,4.166896551724138,8.983448275862068,856.7506896551726,7.310344827586207,12
6,ANCASTER LIONS OUTDOOR POOL,Outdoor Pools,263 JERSEYVILLE ROAD WEST,10526.0,1992-01-02,0.144546875605773,1992.0,1.9393939393939397,62.72727272727273,46.98484848484848,13.651212121212122,4.227272727272728,8.940606060606061,849.9878787878788,7.303030303030303,12
7,ANCASTER LITTLE LEAGUE PARK - CONCESSION & CHANGEROOM,Park Facilities - Public Use,286 JERSEYVILLE ROAD WEST,1099.0,1971-01-02,0.1056205423563559,1971.0,1.351851851851852,64.47222222222223,50.657407407407405,13.24296296296296,3.797037037037037,8.520555555555557,844.0807407407408,7.074074074074074,12
8,ANCASTER LITTLE LEAGUE PARK - CONCESSION WASHROOMS,Park Facilities - Public Use,286 JERSEYVILLE ROAD WEST,1099.0,2011-01-01,0.0104751361724468,2011.0,2.642857142857143,61.10714285714285,42.0,14.102142857142857,4.720714285714286,9.405714285714284,862.1378571428573,7.642857142857143,12
9,ANCASTER MEMORIAL ARTS CENTRE,Administration Facilities,357 WILSON STREET EAST,14182.0,1947-01-01,0.2567157209188313,1947.0,1.04,65.53333333333333,52.973333333333336,13.0048,3.548666666666666,8.274266666666666,839.1788,6.88,12
10,ANCASTER OPERATIONS CENTRE - MAIN BUILDING (F),Work Yards & Maintenance,501 SHAVER ROAD,21860.0,1995-01-02,0.1141934896192719,1995.0,2.1,64.05,46.9,13.780333333333337,4.132000000000001,8.953000000000001,855.7356666666668,7.266666666666667,12
11,ANCASTER OPERATIONS CENTRE - NORTH GARAGE,Work Yards & Maintenance,501 SHAVER ROAD,8091.0,1983-01-02,0.0757613383924549,1983.0,1.6428571428571428,65.27380952380952,49.55952380952381,13.461904761904758,3.813571428571428,8.635714285714286,853.0385714285713,7.107142857142857,12
12,ANCASTER OPERATIONS CENTRE - SALT / SAND STORAGE,Work Yards & Maintenance,501 SHAVER ROAD,4816.0,2006-01-01,0.094765935632113,2006.0,2.473684210526316,63.05263157894737,43.92105263157895,14.023684210526316,4.399473684210527,9.212105263157891,866.5794736842106,7.578947368421052,12
13,ANCASTER SENIORS ACHIEVEMENT CENTRE,Senior Centres,622 ALBERTON ROAD SOUTH,14377.0,1969-01-02,0.1012667250280264,1969.0,1.2142857142857142,66.41071428571429,51.598214285714285,13.22892857142857,3.560535714285714,8.394642857142857,847.5930357142859,6.955357142857143,12
14,ANCASTER SQUARE (L & MSC),Libraries,300 WILSON STREET EAST,17678.0,1996-01-02,0.0068699152516056,1996.0,2.103448275862069,62.32758620689656,45.87931034482759,13.78,4.362413793103448,9.07206896551724,853.0589655172414,7.379310344827586,12
15,ANCASTER THEATRE (OLD FIREHALL),Administration Facilities,334 WILSON STREET EAST,4971.0,1960-01-02,0.008721310121517,1960.0,1.1538461538461535,65.00769230769231,52.17692307692308,13.08953846153846,3.6358461538461535,8.363384615384616,840.0775384615384,6.976923076923077,12
16,ANDY WARBURTON MEMORIAL PARK - UTILITY BUILDING,Park Facilities - Public Use,199 TRAGINA AVENUE NORTH,688.0,1985-09-20,0.1587970083636435,1985.0,1.925,57.675,43.5625,13.752,4.84,9.29725,832.2475000000001,6.9125,4
17,BARTON COMMUNITY HUB (CARPENTER'S SHOP),Work Yards & Maintenance,200 CAROLINE STREET NORTH,13453.0,1950-01-02,0.0189016670580727,1950.0,1.1466666666666667,61.553333333333335,45.56666666666667,13.476666666666668,4.297066666666666,8.8848,806.5114666666668,6.673333333333333,2
18,BARTON LIBRARY,Libraries,571 BARTON STREET EAST,7612.0,1999-01-02,0.0816208783950798,1999.0,2.0384615384615383,57.96153846153846,37.88461538461539,14.331153846153846,5.1996153846153845,9.766153846153848,822.5123076923077,7.115384615384615,3
19,BATTLEFIELD - PARK PAVILION (H),Park Facilities - Public Use,77 KING STREET WEST,3350.0,2004-01-02,0.0173480841482402,2004.0,1.809523809523809,61.785714285714285,42.023809523809526,14.084285714285713,4.614285714285713,9.35047619047619,853.8052380952381,7.404761904761905,13
20,BAYFRONT PARK - CONCESSION,Park Facilities - Public Use,200 HARBOUR FRONT DRIVE,693.0,2002-08-28,0.0150430171286901,2002.0,2.5217391304347827,57.391304347826086,37.30434782608695,14.37652173913044,5.26,9.817826086956524,825.7560869565217,7.108695652173913,2
21,Bayfront Park - Storage Bldg West Of Yacht Club,Park Facilities - Maintenance & Storage,202 Harbour Front Drive,455.0,1985-09-20,0.0,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,2
22,Bayfront Park - Storage Building,Park Facilities - Maintenance & Storage,200 Harbour Dr.,200.0,2017-06-16,0.0,2017.0,3.25,51.5,34.25,14.61625,5.91375,10.25,829.8425,7.3125,10
23,BAYFRONT PARK - WASHROOMS,Park Facilities - Public Use,201 HARBOUR FRONT DRIVE,2600.0,1960-01-02,0.0,1960.0,1.2461538461538462,61.03076923076923,44.88461538461539,13.562461538461536,4.385384615384615,8.974,807.5198461538462,6.746153846153846,2
24,Bayfront Park - Yacht Club Bldg,Park Facilities - Public Use,80 Harbour Front Dr.,3813.0,1960-01-02,0.0268012245216474,1960.0,1.2461538461538462,61.03076923076923,44.88461538461539,13.562461538461536,4.385384615384615,8.974,807.5198461538462,6.746153846153846,2
25,BAYFRONT YARD - MAIN BUILDING,Work Yards & Maintenance,215 HARBOUR FRONT DRIVE,7865.06,2021-04-08,0.0,2021.0,4.0,54.125,33.25,14.855,5.7875,10.27,812.36,7.375,2
26,Beach Strip Open Space - Washroom Utility Bldg For Trail System,Park Facilities - Public Use,1151 Beach Blvd.,1827.0,2008-09-22,0.0190125933748587,2008.0,2.294117647058824,52.588235294117645,33.705882352941174,14.54,5.878823529411765,9.960588235294118,813.0535294117645,7.382352941176471,5
27,BEASLEY COMMUNITY CENTRE,Community Centres,145 WILSON STREET,5750.0,2010-11-24,0.0008438632962598,2010.0,2.8666666666666667,56.2,35.5,14.552,5.466666666666667,10.006666666666666,830.1659999999999,7.4,2
28,BEASLEY PARK - PAVILION,Park Facilities - Public Use,96 MARY STREET,290.0,2018-01-01,0.0,2018.0,3.571428571428572,55.785714285714285,33.214285714285715,14.79285714285714,5.667142857142857,10.22,813.0242857142857,7.285714285714286,2
29,BELVIEW PARK - WASHROOM,Park Facilities - Maintenance & Storage,205 BELMONT AVENUE,365.0,1968-01-02,0.4347199218544621,1968.0,1.105263157894737,56.3421052631579,41.85964912280702,13.68561403508772,4.950526315789474,8.973684210526315,794.8978947368422,6.7368421052631575,3
30,BENNETTO COMMUNITY CENTRE (P),Indoor Pools,450 HUGHSON STREET NORTH,30435.62,1970-01-02,0.0453529818103085,1970.0,1.4,60.49090909090909,43.8,13.700363636363637,4.528545454545454,9.112363636363636,811.2507272727273,6.7727272727272725,2
31,BERNIE COURT YARD - BARN,Work Yards & Maintenance,308 RYMAL ROAD EAST,8866.0,2004-01-02,0.0782654881756106,2004.0,2.571428571428572,59.04761904761905,42.26190476190476,14.012380952380957,4.8585714285714285,9.435714285714289,855.4714285714286,7.380952380952381,7
32,BERNIE COURT YARD - BUTLER BUILDING,Work Yards & Maintenance,308 RYMAL ROAD EAST,665.0,1968-01-02,0.0245802691808961,1968.0,1.368421052631579,62.42982456140351,49.64912280701754,13.237894736842106,4.036140350877193,8.638245614035089,838.4136842105263,6.9298245614035086,7
33,BERNIE COURT YARD - GARAGE,Work Yards & Maintenance,308 RYMAL ROAD EAST,10576.0,1993-01-02,0.001402493169969,1993.0,2.125,60.296875,45.296875,13.7446875,4.5565625,9.1475,845.5040625,7.171875,7
34,BERNIE COURT YARD - MAIN BUILDING (F),Work Yards & Maintenance,308 RYMAL ROAD EAST,20720.0,1989-01-01,0.1041711042259201,1989.0,1.9444444444444444,60.52777777777778,46.388888888888886,13.635833333333334,4.450277777777779,9.046111111111111,844.3783333333332,7.138888888888889,7
35,BERNIE COURT YARD - SALT STORAGE,Work Yards & Maintenance,308 RYMAL ROAD EAST,4880.0,1994-01-02,0.6956044886323196,1994.0,2.193548387096774,60.16129032258065,45.096774193548384,13.780967741935486,4.597741935483871,9.185483870967742,846.8109677419354,7.17741935483871,7
36,BERNIE COURT YARD - SAND STORAGE,Work Yards & Maintenance,308 RYMAL ROAD EAST,4796.0,2010-01-02,0.6630954772754294,2010.0,2.8666666666666667,58.4,40.96666666666667,14.138,5.008666666666666,9.566666666666666,856.4746666666668,7.5,7
37,BERNIE MORELLI RECREATION CENTRE (P),Indoor Pools,876 CANNON STREET EAST,54895.0,2018-09-04,0.0009251894816096,2018.0,3.0,51.642857142857146,31.0,14.824285714285711,6.125714285714286,10.118571428571428,797.6085714285715,7.357142857142857,3
38,BERRISFIELD PARK - ICE HUT,Park Facilities - Public Use,125 BIRCHCLIFFE CRESCENT,688.0,2002-01-02,0.0,2002.0,2.608695652173913,59.58695652173913,42.80434782608695,13.959565217391305,4.8078260869565215,9.384347826086955,851.7056521739129,7.260869565217392,6
39,BEVERLY ARENA,Arenas,680 HIGHWAY 8,32297.53,1978-01-02,0.2615186176498637,1978.0,1.0425531914893618,67.61702127659575,52.87234042553192,13.226170212765958,3.373191489361702,8.295744680851064,858.758510638298,6.925531914893617,13
40,BEVERLY COMMUNITY CENTRE & ROCKTON ELEMENTARY SCHOOL (HWDSB),Community Centres,670 HIGHWAY 8,3800.0,2021-09-01,0.0,2021.0,3.5,50.25,34.125,14.695,6.0275,10.3125,825.0899999999999,7.5,10
41,BEVERLY COMMUNITY STORAGE GARAGE,Park Facilities - Maintenance & Storage,680 HIGHWAY 8,2664.0,1975-01-02,0.1090614612193306,1975.0,0.98,67.68,53.26,13.1786,3.3213999999999992,8.2466,855.4796000000001,6.85,13
42,Beverly Park - Pavilion,Park Facilities - Public Use,680 Hwy #8,1332.0,1975-01-02,0.0326696715013009,1975.0,0.98,67.68,53.26,13.1786,3.3213999999999992,8.2466,855.4796000000001,6.85,13
43,Beverly Park - Scorekeeper Booth,Park Facilities - Public Use,680 Hwy 8,266.0,2008-01-01,0.0649181853299157,2008.0,1.8823529411764703,65.20588235294117,45.794117647058826,13.903529411764708,4.110588235294118,9.00764705882353,875.1694117647058,7.352941176470588,13
44,Beverly Park - Small Sun Shelter,Park Facilities - Public Use,680 Hwy 8,385.0,2009-01-01,0.0,2009.0,1.9375,64.90625,45.59375,13.925,4.13625,9.026875,875.745,7.40625,13
45,Beverly Park - Washrooms - Located North West Corner Of Parking Lot,Park Facilities - Public Use,680 Hwy 8,300.0,1985-01-02,0.0802662421273042,1985.0,1.2,67.05,51.6125,13.369,3.52875,8.44725,862.199,6.95,13
46,BEVERLY PARK CONCESSION,Park Facilities - Public Use,680 HIGHWAY 8,600.0,1968-01-02,0.0,1968.0,0.8596491228070176,68.21929824561404,54.333333333333336,13.053859649122806,3.1943859649122803,8.122631578947368,854.2857894736841,6.789473684210527,13
47,BEVERLY TOWNSHIP HALL (ROCKTON HALL) (H),Community Centres,795 OLD HIGHWAY 8,3995.0,1980-01-02,0.0821951058761993,1980.0,1.0888888888888888,67.47777777777777,52.577777777777776,13.248444444444448,3.3997777777777776,8.319111111111111,859.1666666666669,6.933333333333334,13
48,BIINDIGEN COMMUNITY HUB (SAINT HELEN'S),Administration Facilities,785 BRITANNIA AVENUE,35000.0,1953-10-19,0.2284566835699298,1953.0,1.2361111111111112,59.826388888888886,47.44444444444444,13.276388888888889,4.340277777777778,8.805694444444445,821.3670833333333,6.625,4
49,BILL FRIDAY LAWFIELD ARENA,Arenas,150 FOLKESTONE AVENUE,31183.0,1979-01-02,0.0576720123103676,1979.0,1.6304347826086956,61.54347826086956,48.10869565217392,13.422173913043482,4.230434782608696,8.825000000000001,842.3628260869564,7.086956521739131,7
50,BILL SIMONE HALL (OLD BEASLEY),Community Centres,133 WILSON STREET,2456.0,1998-01-02,0.0429394851145349,1998.0,2.333333333333333,57.94444444444444,38.42592592592592,14.302222222222223,5.164444444444444,9.733333333333334,822.6722222222221,7.111111111111111,2
51,Billy Sherring Park - Sunshelter Washroom Building,Park Facilities - Public Use,1530 Upper Sherman Ave.,1405.0,2002-01-02,0.054087326671717,2002.0,2.5217391304347827,59.58695652173913,42.80434782608695,13.959565217391305,4.8078260869565215,9.384347826086955,851.7056521739129,7.260869565217392,7
52,BINBROOK LIBRARY,Libraries,2641 REGIONAL ROAD 56,6000.0,2018-01-02,0.0,2018.0,3.142857142857143,56.42857142857143,37.35714285714285,14.38,5.408571428571428,9.877142857142855,846.8457142857143,7.285714285714286,11
53,BINBROOK MEMORIAL HALL (H),Community Centres,2600 HIGHWAY 56,7596.0,1924-01-02,0.1658085958243344,1924.0,0.6933333333333334,61.79333333333334,49.13333333333333,13.060399999999998,4.055866666666665,8.640533333333332,846.3541333333334,6.413333333333333,11
54,Binbrook Park - Ball Park Washroom,Park Facilities - Public Use,2651 Hwy #56,250.0,1983-01-02,0.7713670907946538,1983.0,1.2142857142857142,59.892857142857146,45.44047619047619,13.49380952380952,4.518095238095238,9.089523809523811,855.1852380952382,6.738095238095238,11
55,BINBROOK YARD - MAIN BUILDING (F),Work Yards & Maintenance,2111 BINBROOK ROAD,5508.0,1969-01-02,0.4625645036418836,1969.0,1.25,60.8125,48.598214285714285,13.260535714285712,4.266785714285715,8.764821428571429,843.8721428571429,6.669642857142857,11
56,BINBROOK YARD - SALT / SAND STORAGE,Work Yards & Maintenance,2111 BINBROOK ROAD,2539.0,2004-01-02,0.1658466587059264,2004.0,2.333333333333333,57.66666666666666,41.57142857142857,14.012857142857142,5.063333333333334,9.536666666666669,860.3442857142857,7.214285714285714,11
57,BINBROOK YARD - STORAGE BUILDING,Work Yards & Maintenance,2111 BINBROOK ROAD,130.0,1969-01-01,0.0,1969.0,1.25,60.8125,48.598214285714285,13.260535714285712,4.266785714285715,8.764821428571429,843.8721428571429,6.669642857142857,11
58,BIRGE OUTDOOR POOL,Outdoor Pools,167 BIRGE STREET,700.0,2016-01-02,0.0,2016.0,2.7777777777777777,55.388888888888886,34.0,14.767777777777775,5.652222222222223,10.2,819.0466666666666,7.277777777777778,3
59,Bobby Kerr Park - Storage - 2 Structures Side By Side,Park Facilities - Maintenance & Storage,100 Reno Ave.,383.0,1968-01-02,0.0807489643571828,1968.0,1.4736842105263157,62.42982456140351,49.64912280701754,13.237894736842106,4.036140350877193,8.638245614035089,838.4136842105263,6.9298245614035086,6
60,BRAMPTON YARD - MAIN BUILDING (F),Work Yards & Maintenance,2200 BRAMPTON STREET,3464.0,1989-01-02,0.7488940338767516,1989.0,2.083333333333333,57.013888888888886,42.958333333333336,13.833888888888888,4.921388888888888,9.380833333333332,830.9972222222221,6.972222222222222,4
61,BRAMPTON YARD - QUONSET,Work Yards & Maintenance,2200 BRAMPTON STREET,1656.0,1989-01-02,0.6181431943611718,1989.0,2.083333333333333,57.013888888888886,42.958333333333336,13.833888888888888,4.921388888888888,9.380833333333332,830.9972222222221,6.972222222222222,4
62,BRAMPTON YARD - SALT STORAGE,Work Yards & Maintenance,2200 BRAMPTON STREET,4796.0,1989-01-02,0.1701628784741377,1989.0,2.083333333333333,57.013888888888886,42.958333333333336,13.833888888888888,4.921388888888888,9.380833333333332,830.9972222222221,6.972222222222222,4
63,Bruce Park - Washrooms / Changerooms,Park Facilities - Public Use,145 Brucedale Ave. E.,1903.0,1969-01-02,0.1057455753354609,1969.0,1.3928571428571428,62.42857142857143,49.38392857142857,13.26125,4.058571428571429,8.661785714285715,838.7401785714285,6.946428571428571,8
64,BUCHANAN PARK - ICE HUT,Park Facilities - Maintenance & Storage,111 COLUMBIA DRIVE,125.0,2011-01-02,0.0,2011.0,2.857142857142857,58.46428571428572,40.71428571428572,14.162142857142856,5.024285714285713,9.58357142857143,856.057142857143,7.535714285714286,8
65,Buchanan Park - Pavilion,Park Facilities - Public Use,111 Columbia Dr.,200.0,2016-01-01,0.0,2016.0,3.2222222222222223,57.888888888888886,39.05555555555556,14.357777777777777,5.195555555555554,9.76222222222222,846.8933333333334,7.388888888888889,8
66,Buchanan Park - Washroom And Changeroom Facility,Park Facilities - Public Use,111 Columbia Dr.,1959.0,1968-01-02,0.144252590866216,1968.0,1.368421052631579,62.42982456140351,49.64912280701754,13.237894736842106,4.036140350877193,8.638245614035089,838.4136842105263,6.9298245614035086,8
67,Bullocks Corner Park - Storage / Concession,Park Facilities - Public Use,40 Park Ave.,280.0,1954-01-02,0.4715981756090852,1954.0,0.8169014084507042,65.73239436619718,50.85915492957746,13.164084507042253,3.6301408450704233,8.393239436619721,832.1042253521126,6.830985915492958,13
68,BULLOCKS CORNER PARK - WASHROOM & STORAGE BUILDING,Park Facilities - Public Use,40 PARK AVENUE,1367.0,1971-01-02,0.1263383959374845,1971.0,1.0,64.69444444444444,48.92592592592592,13.374999999999998,3.849074074074074,8.609814814814817,836.42,6.944444444444445,13
69,CARLISLE COMMUNITY CENTRE & ARENA,Arenas,1496 CENTRE ROAD,33062.0,1982-01-02,0.1859583936192373,1982.0,0.8604651162790697,66.94186046511628,52.97674418604651,13.119302325581396,3.4176744186046517,8.265813953488374,852.0832558139537,7.0,15
70,Carlisle Community Centre - Washrooms / Concession,Park Facilities - Public Use,1496 Centre Rd.,481.0,1982-01-02,0.613413605749683,1982.0,0.8604651162790697,66.94186046511628,52.97674418604651,13.119302325581396,3.4176744186046517,8.265813953488374,852.0832558139537,7.0,15
71,CARLISLE LIBRARY,Libraries,277 CARLISLE ROAD,2188.89,2022-06-15,0.0,2022.0,1.6666666666666667,61.333333333333336,42.66666666666666,14.18,4.57,9.33,846.8433333333332,7.166666666666667,15
72,CARLISLE MEMORIAL HALL,Community Centres,273 CARLISLE ROAD,4513.0,1925-01-02,0.0283285636182471,1925.0,0.52,69.05333333333333,56.806666666666665,12.708800000000002,2.9782666666666677,7.840800000000001,841.8538666666667,6.766666666666667,15
73,Carlisle Memorial Park - Storage For Grass Cutting Equipment,Park Facilities - Maintenance & Storage,1487 Centre Rd.,632.0,1976-01-02,0.1188764891332076,1976.0,0.7551020408163265,67.31632653061224,54.08163265306123,13.020408163265309,3.3067346938775515,8.159795918367347,848.4212244897959,6.908163265306122,15
74,Carter Park - Washrooms / Storage,Park Facilities - Public Use,32 Stinson St.,333.0,1995-01-02,0.0041739403202583,1995.0,2.2333333333333334,60.0,44.91666666666666,13.813,4.626,9.217666666666666,847.0053333333332,7.183333333333334,2
75,Cathedral Park - (Hamilton Water)Field House / Washrooms / Storage,Park Facilities - Public Use,707 King St. W.,1475.0,2002-01-02,0.0,2002.0,2.5217391304347827,57.391304347826086,37.30434782608695,14.37652173913044,5.26,9.817826086956524,825.7560869565217,7.108695652173913,1
76,Centennial Heights Park - 2nd. Flr Concession Booth / Lower Level Washrooms / Utility Room,Park Facilities - Public Use,12 Karendale Cres.,528.0,1981-01-02,0.3500811429502242,1981.0,0.8409090909090909,67.9659090909091,54.68181818181818,13.036363636363632,3.220454545454545,8.123636363636365,855.7181818181816,6.920454545454546,13
77,Centennial Heights Park - Pavilion,Park Facilities - Public Use,12 Karendale Cres.,1313.0,1968-01-02,0.0,1968.0,0.6491228070175439,68.78070175438596,56.59649122807018,12.822105263157892,2.99561403508772,7.9070175438596495,850.3852631578948,6.771929824561403,13
78,CENTRAL MEMORIAL RECREATION CENTRE (P),Indoor Pools,93 WEST AVENUE SOUTH,22559.0,1900-01-01,0.0845508708178091,1900.0,1.12,63.42,51.24,13.060933333333336,3.847066666666666,8.4524,834.0085333333333,6.82,2
79,Central Park - Pavilion,Park Facilities - Public Use,168 Bay St. N.,695.0,2002-01-02,0.0505988840836893,2002.0,2.5217391304347827,57.391304347826086,37.30434782608695,14.37652173913044,5.26,9.817826086956524,825.7560869565217,7.108695652173913,2
80,CENTRAL PUBLIC LIBRARY,Libraries,55 YORK BOULEVARD,185978.0,1984-01-02,0.0172321806545376,1984.0,1.804878048780488,59.39024390243903,41.81707317073171,13.940243902439024,4.789024390243903,9.36219512195122,817.6141463414634,6.926829268292683,2
81,CENTRAL SERVICES WORKSHOPS (BARTON YARD),Work Yards & Maintenance,125 BARTON STREET WEST,60631.0,1914-01-02,0.0568717359721461,1914.0,1.1466666666666667,61.553333333333335,45.56666666666667,13.476666666666668,4.297066666666666,8.8848,806.5114666666668,6.673333333333333,2
82,CHEDOKE GOLF - CLUBHOUSE,Golf Facilities,565 ABERDEEN AVENUE,12420.0,1972-01-02,0.1564889536841915,1972.0,1.4528301886792452,60.36792452830189,43.5566037735849,13.730377358490564,4.560188679245283,9.143584905660378,812.5290566037736,6.820754716981132,1
83,Chedoke Golf - Golf Shelter - 113753,Golf Facilities,565 Aberdeen Ave. E. - Golf Course,198.0,1964-01-02,0.1067055613738016,1964.0,1.3114754098360657,60.84426229508197,44.67213114754098,13.59622950819672,4.418360655737705,9.007377049180327,808.9313114754099,6.770491803278689,1
84,Chedoke Golf - Pro Shop,Golf Facilities,565 Aberdeen Ave. E. - Golf Course,2974.0,1956-01-02,0.3840317932117971,1956.0,1.2463768115942029,61.18840579710145,45.094202898550726,13.530144927536227,4.350724637681159,8.938695652173914,807.2579710144928,6.717391304347826,1
85,Chedoke Golf - Storage - 110526,Golf Facilities,565 Aberdeen Ave. E. - Golf Course,1217.0,1964-08-30,0.2786469342020125,1964.0,1.3114754098360657,60.84426229508197,44.67213114754098,13.59622950819672,4.418360655737705,9.007377049180327,808.9313114754099,6.770491803278689,1
86,Chedoke Golf - Storage - 111373,Golf Facilities,565 Aberdeen Ave. E. - Golf Course,130.0,1964-08-30,0.3454782096058676,1964.0,1.3114754098360657,60.84426229508197,44.67213114754098,13.59622950819672,4.418360655737705,9.007377049180327,808.9313114754099,6.770491803278689,1
87,Chedoke Golf - Storage - 111427,Golf Facilities,565 Aberdeen Ave. E. - Golf Course,771.0,1964-08-30,0.0334372288194076,1964.0,1.3114754098360657,60.84426229508197,44.67213114754098,13.59622950819672,4.418360655737705,9.007377049180327,808.9313114754099,6.770491803278689,1
88,Chedoke Golf - Storage - 121640,Golf Facilities,565 Aberdeen Ave. E. - Golf Course,195.0,1964-08-30,0.0712808424714038,1964.0,1.3114754098360657,60.84426229508197,44.67213114754098,13.59622950819672,4.418360655737705,9.007377049180327,808.9313114754099,6.770491803278689,1
89,Chedoke Golf - Storage - 124650,Golf Facilities,565 Aberdeen Ave. E. - Golf Course,435.0,1964-08-30,0.2137602785323205,1964.0,1.3114754098360657,60.84426229508197,44.67213114754098,13.59622950819672,4.418360655737705,9.007377049180327,808.9313114754099,6.770491803278689,1
90,Chedoke Golf - Washrooms - 114305,Golf Facilities,565 Aberdeen Ave. E. - Golf Course,548.0,1964-08-30,0.2462136427140215,1964.0,1.3114754098360657,60.84426229508197,44.67213114754098,13.59622950819672,4.418360655737705,9.007377049180327,808.9313114754099,6.770491803278689,1
91,Chedoke Golf - Washrooms - 126793,Golf Facilities,565 Aberdeen Ave. E. - Golf Course,724.0,1964-08-30,0.3867845827518679,1964.0,1.3114754098360657,60.84426229508197,44.67213114754098,13.59622950819672,4.418360655737705,9.007377049180327,808.9313114754099,6.770491803278689,1
92,Chedoke Golf - Washrooms / Storage - 125141,Golf Facilities,565 Aberdeen Ave. E. - Golf Course,396.0,1964-08-30,0.7521593154514701,1964.0,1.3114754098360657,60.84426229508197,44.67213114754098,13.59622950819672,4.418360655737705,9.007377049180327,808.9313114754099,6.770491803278689,1
93,CHEDOKE OUTDOOR POOL,Outdoor Pools,90 WEST 25TH STREET,7834.0,1962-01-02,0.0638975796369567,1962.0,1.2698412698412698,62.74603174603175,50.41269841269841,13.161269841269842,3.951111111111112,8.557619047619047,835.076349206349,6.896825396825397,14
94,CHEDOKE TWIN PAD ARENA,Arenas,91 CHEDMAC DRIVE,89421.0,1994-01-02,0.0283828604911544,1994.0,2.193548387096774,62.46774193548387,46.45161290322581,13.722903225806451,4.299677419354839,9.009354838709678,851.8893548387097,7.32258064516129,14
95,CHEDOKE YARD - GARAGE (F),Work Yards & Maintenance,161 STUDHOLME ROAD,15216.0,1979-01-02,0.2008685958467457,1979.0,1.6521739130434785,59.85869565217392,42.65217391304348,13.839999999999998,4.681521739130434,9.255869565217392,815.3039130434784,6.891304347826087,1
96,CHEDOKE YARD - MAIN BUILDING,Work Yards & Maintenance,161 STUDHOLME ROAD,9947.0,1954-01-02,0.5041469856533906,1954.0,1.2112676056338028,61.28169014084507,45.30281690140845,13.505352112676055,4.327605633802817,8.913380281690142,807.4342253521128,6.704225352112676,1
97,CHEDOKE YARD - SALT STORAGE,Work Yards & Maintenance,161 STUDHOLME ROAD,2975.0,1989-01-02,0.0432335257458485,1989.0,1.9722222222222223,58.73611111111112,40.97222222222222,14.053333333333336,4.901111111111111,9.477222222222222,817.4816666666667,6.986111111111111,1
98,Churchill Clubhouse - Former Lawnbowling Clubhouse,Park Facilities - Public Use,167 Cline Ave N,4568.0,1963-01-02,0.1185942544194524,1963.0,1.2903225806451613,60.935483870967744,44.70161290322581,13.58596774193548,4.409354838709677,8.997741935483871,808.5516129032259,6.766129032258065,1
99,Churchill Park - Cricket Club's Storage Buildings (2),Park Facilities - Maintenance & Storage,145 Cline Ave. N.,271.0,1990-01-01,0.1025814683722865,1990.0,2.0285714285714285,58.785714285714285,40.642857142857146,14.074,4.927714285714287,9.500285714285717,818.5185714285714,7.014285714285714,1
100,Churchill Park - Garden Shed,Park Facilities - Maintenance & Storage,145 Cline Ave. N.,138.0,1985-01-02,0.1410116006060453,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
101,Churchill Park - Small Storage Shed To East Of Main Bldg,Park Facilities - Maintenance & Storage,145 Cline Ave. N.,182.0,1985-01-02,0.221860061226214,1985.0,1.825,59.325,41.575,13.970999999999998,4.8195,9.39275,818.7439999999999,6.9375,1
